Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
50892202,"Whispering Pines (Whispering Pines, #1)",Heidi Lang,"Lang, Heidi",Kati Bartkowski,"=""1534460470""","=""9781534460478""",0,4.14,Margaret K. McElderry Books,Hardcover,320,2020,2020,,2022/12/19,to-read,to-read (#39),to-read,,,,0,0
56271348,Patient Zero: A Curious History of the World's Worst Diseases,Lydia Kang,"Kang, Lydia",Nate Pedersen,"=""1523513292""","=""9781523513291""",0,4.15,Workman Publishing Company,Hardcover,400,2021,2021,,2022/12/19,to-read,to-read (#38),to-read,,,,0,0
56269163,A Taste for Poison: Eleven Deadly Molecules and the Killers Who Used Them,Neil Bradbury,"Bradbury, Neil",,"=""1250270758""","=""9781250270757""",0,4.12,St. Martin's Press,Hardcover,304,2022,2022,,2022/12/19,to-read,to-read (#37),to-read,,,,0,0
53121662,Jesus and John Wayne: How White Evangelicals Corrupted a Faith and Fractured a Nation,Kristin  Kobes Du Mez,"Mez, Kristin Kobes Du",,"=""1631495739""","=""9781631495731""",0,4.31,Liveright Publishing Corporation,Hardcover,356,2020,2020,,2022/12/19,to-read,to-read (#36),to-read,,,,0,0
3950967,"The Tales of Beedle the Bard (Hogwarts Library, #3)",J.K. Rowling,"Rowling, J.K.",Hermione Granger,"=""0747599874""","=""9780747599876""",4,4.04,Bloomsbury,Hardcover,105,2008,2008,,2022/12/18,,,read,,,,1,0
18527497,"The Brightest Night (Wings of Fire, #5)",Tui T. Sutherland,"Sutherland, Tui T.",,"=""0545349222""","=""9780545349222""",5,4.56,Scholastic Press,Hardcover,336,2014,2014,,2022/12/18,,,read,,,,1,0
17675467,"The Dark Secret (Wings of Fire, #4)",Tui T. Sutherland,"Sutherland, Tui T.",,"=""0545349214""","=""9780545349215""",5,4.41,Scholastic Press,Hardcover,336,2013,2013,,2022/12/18,,,read,,,,1,0
16100976,"The Hidden Kingdom (Wings of Fire, #3)",Tui T. Sutherland,"Sutherland, Tui T.",,"=""0545349206""","=""9780545349208""",5,4.52,Scholastic Press,Hardcover,336,2013,2012,,2022/12/18,,,read,,,,1,0
15809617,"The Lost Heir (Wings of Fire, #2)",Tui T. Sutherland,"Sutherland, Tui T.",,"=""0545349192""","=""9780545349192""",5,4.44,Scholastic Press,Hardcover,321,2013,2013,,2022/12/18,,,read,,,,1,0
157993,The Little Prince,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",Richard Howard,"=""""","=""""",5,4.33,"Harcourt, Inc.",Paperback,96,2000,1943,,2022/12/18,,,read,,,,1,0
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",4,3.80,Back Bay Books,Paperback,277,2001,1951,,2022/12/18,,,read,,,,1,0
41817486,A Clockwork Orange,Anthony Burgess,"Burgess, Anthony",,"=""0393341763""","=""9780393341768""",4,4.00,W. W. Norton & Company,Paperback,240,2019,1962,,2022/12/18,,,read,,,,1,0
324508,"The Alien (Animorphs, #8)",K.A. Applegate,"Applegate, K.A.",Katherine Applegate,"=""0590997289""","=""9780590997287""",4,3.95,Scholastic Paperbacks,Paperback,159,1997,1997,,2022/12/16,,,read,,,,1,0
125332,"The Capture (Animorphs, #6)",K.A. Applegate,"Applegate, K.A.",Katherine Applegate,"=""0590629824""","=""9780590629829""",5,3.98,Scholastic Paperbacks,Paperback,154,1997,1997,,2022/12/16,,,read,,,,1,0
3685,Black Beauty,Anna Sewell,"Sewell, Anna",Gail Carson Levine,"=""0439228905""","=""9780439228909""",5,3.99,Scholastic Paperbacks,Mass Market Paperback,245,2003,1877,,2022/12/16,,,read,,,,1,0
56651967,"King of Battle and Blood (Adrian x Isolde, #1)",Scarlett St.  Clair,"Clair, Scarlett St.",,"=""""","=""9781728258416""",0,3.73,Bloom Books,Paperback,391,2021,2021,,2022/12/16,to-read,to-read (#35),to-read,,,,0,0
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",3,3.69,Penguin Books ,Paperback,182,1999,1954,,2022/11/16,,,read,,,,1,0
529015,The Lord of the Rings,J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""0618129022""","=""9780618129027""",5,4.53,Houghton Mifflin Company,Paperback,1137,2003,1954,2022/12/15,2022/06/10,,,read,"4.5 stars rounded up. 4 stars for my enjoyment, .5 stars for the writing and the book's cultural impact.",,,1,0
732395,Secrets Of Droon Special Edition #3: Voyagers Of The Silver Sand,Tony Abbott,"Abbott, Tony",,"=""0439671779""","=""9780439671774""",5,4.09,Scholastic Paperbacks,Paperback,192,2005,2005,,2022/12/15,,,read,,,,1,0
8468743,Final Quest (The Secrets of Droon Special Edition #8),Tony Abbott,"Abbott, Tony",,"=""0545098858""","=""9780545098854""",5,4.32,Scholastic Paperbacks,Paperback,224,2010,2010,,2022/12/15,,,read,,,,1,0
7701703,"The Genie King (Secrets of Droon Special Edition, #7)",Tony Abbott,"Abbott, Tony",,"=""054509884X""","=""9780545098847""",4,4.19,Scholastic Paperbacks,Paperback,168,2010,2010,,2022/12/15,,,read,,,,1,0
6599043,"Knights of the Ruby Wand (The Secrets of Droon, #36)",Tony Abbott,"Abbott, Tony","Tim Jessell, Royce Fitzgerald","=""0545098866""","=""9780545098861""",5,4.08,Scholastic Paperbacks,Paperback,128,2010,2010,,2022/12/15,,,read,,,,1,0
6619286,"The Lost Empire of Koomba (The Secrets Of Droon, #35)",Tony Abbott,"Abbott, Tony",,"=""0545098831""","=""9780545098830""",5,4.04,Scholastic Paperbacks,Paperback,128,2009,2009,,2022/12/15,,,read,,,,1,0
6372945,Crown of Wizards (Secrets of Droon # 6),Tony Abbott,"Abbott, Tony",,"=""0545098823""","=""9780545098823""",5,4.19,Scholastic Paperbacks,Paperback,176,2009,2009,,2022/12/15,,,read,,,,1,0
5055914,"In the City of Dreams (The Secrets Of Droon, #34)",Tony Abbott,"Abbott, Tony",,"=""0545098815""","=""9780545098816""",5,4.15,Scholastic Paperbacks,Paperback,128,2009,2009,,2022/12/15,,,read,,,,1,0
3070275,"Flight of the Blue Serpent (The Secrets Of Droon, #33)",Tony Abbott,"Abbott, Tony",,"=""0439902541""","=""9780439902540""",4,4.06,Scholastic Paperbacks,Paperback,128,2008,2008,,2022/12/15,,,read,,,,1,0
2888938,"Treasure Of The Orkins (The Secrets Of Droon, #32)",Tony Abbott,"Abbott, Tony",,"=""0439902533""","=""9780439902533""",4,4.01,Scholastic Paperbacks,Paperback,128,2008,2008,,2022/12/15,,,read,,,,1,0
2633054,Moon Magic (The Secrets of Droon Special Edition #5),Tony Abbott,"Abbott, Tony",,"=""043990255X""","=""9780439902557""",5,4.15,Scholastic Paperbacks,Paperback,176,2008,,,2022/12/15,,,read,,,,1,0
1537061,"Queen Of Shadowthorn (The Secrets Of Droon, #31)",Tony Abbott,"Abbott, Tony",,"=""0439902525""","=""9780439902526""",5,4.03,Scholastic Paperbacks,Paperback,128,2007,2007,,2022/12/15,,,read,,,,1,0
946200,"Escape from Jabar-Loo (The Secrets of Droon, #30)",Tony Abbott,"Abbott, Tony",James Gelsey,"=""0439902517""","=""9780439902519""",4,4.00,Scholastic Paperbacks,Paperback,128,2007,2007,,2022/12/15,,,read,,,,1,0
340109,"Pirates of the Purple Dawn (The Secrets Of Droon, #29)",Tony Abbott,"Abbott, Tony","Tim Jessell, Royce Fitzgerald","=""0439902509""","=""9780439902502""",4,3.97,Scholastic Paperbacks,Paperback,128,2007,2007,,2022/12/15,,,read,,,,1,0
340102,The Magic Escapes,Tony Abbott,"Abbott, Tony",,"=""0439420776""","=""9780439420778""",4,3.95,Scholastic Paperbacks,Paperback,176,2002,2001,,2022/12/15,,,read,,,,1,0
1061386,"Sorcerer (Secrets of Droon Special Editions, #4)",Tony Abbott,"Abbott, Tony",,"=""0439671787""","=""9780439671781""",5,4.14,Scholastic Paperbacks,Paperback,176,2006,2006,,2022/12/15,,,read,,,,1,0
340107,"In the Shadow of Goll (The Secrets of Droon, #28)",Tony Abbott,"Abbott, Tony",,"=""0439671760""","=""9780439671767""",4,4.05,Scholastic Paperbacks,Paperback,112,2006,2006,,2022/12/15,,,read,,,,1,0
32201,"The Chariot of Queen Zara (The Secrets of Droon, #27)",Tony Abbott,"Abbott, Tony",,"=""0439671752""","=""9780439671750""",4,4.03,Scholastic Paperbacks,Paperback,112,2006,2006,,2022/12/15,,,read,,,,1,0
1061384,"The Moon Dragon (The Secrets of Droon, #26)",Abbott,"Abbott, Abbott",,"=""0439671744""","=""9780439671743""",4,4.11,Scholastic Paperbacks,Paperback,112,2005,2006,,2022/12/15,,,read,,,,1,0
2049299,The Riddle of Zorfendorf Castle (The Secrets of Droon #25),Tony Abbott,"Abbott, Tony",,"=""0439671736""","=""9780439671736""",4,3.99,Scholastic Paperbacks,Paperback,128,2005,2005,,2022/12/15,,,read,,,,1,0
1061387,"The Race to Doobesh (The Secrets of Droon, #24)",Tony Abbott,"Abbott, Tony",,"=""0439661587""","=""9780439661584""",4,4.02,Scholastic,Mass Market Paperback,144,2005,2004,,2022/12/15,,,read,,,,1,0
299798,"The Fortress of the Treasure Queen (The Secrets of Droon, #23)",Tony Abbott,"Abbott, Tony",David Merrell,"=""0439661579""","=""9780439661577""",5,3.96,Scholastic Inc.,Paperback,128,2004,2004,,2022/12/15,,,read,,,,1,0
1061385,"The Isle of Mists (The Secrets of Droon, #22)",Tony Abbott,"Abbott, Tony",,"=""0439560489""","=""9780439560481""",5,3.97,Scholastic Inc.,Paperback,128,2004,2004,,2022/12/15,,,read,,,,1,0
340103,The Secrets of Droon Special Edition #2: Wizard or Witch?,Tony Abbott,"Abbott, Tony",David Merrell,"=""0439560497""","=""9780439560498""",4,3.90,Scholastic Inc.,Paperback,176,2004,2004,,2022/12/15,,,read,,,,1,0
661661,"Flight of the Genie (The Secrets of Droon, #21)",Tony Abbott,"Abbott, Tony",David Merrell,"=""0439560438""","=""9780439560436""",4,3.93,Scholastic Inc.,Paperback,128,2004,2003,,2022/12/15,,,read,,,,1,0
287496,"In the Ice Caves of Krog (The Secrets of Droon, #20)",Tony Abbott,"Abbott, Tony",,"=""0439560403""","=""9780439560405""",4,3.95,Scholastic Inc.,Paperback,128,2003,2003,,2022/12/15,,,read,,,,1,0
1390916,"The Coiled Viper (The Secrets of Droon, #19)",Tony Abbott,"Abbott, Tony",,"=""0439420806""","=""9780439420808""",4,4.02,Scholastic Paperbacks,Paperback,128,2003,2003,,2022/12/15,,,read,,,,1,0
824972,"Search for the Dragon Ship (The Secrets Of Droon, #18)",Tony Abbott,"Abbott, Tony",,"=""0439420792""","=""9780439420792""",4,3.93,Scholastic Paperbacks,Paperback,122,2003,2003,,2022/12/15,,,read,,,,1,0
315738,"Dream Thief (The Secrets of Droon, #17)",Tony Abbott,"Abbott, Tony",,"=""0439420784""","=""9780439420785""",4,3.96,Scholastic,Paperback,122,2003,2003,,2022/12/15,,,read,,,,1,0
1256165,"The Knights of Silversnow (The Secrets of Droon, #16)",Tony Abbott,"Abbott, Tony",,"=""0439306094""","=""9780439306096""",4,3.94,Scholastic,Paperback,128,2002,2002,,2022/12/15,,,read,,,,1,0
340101,"The Moon Scroll (The Secrets Of Droon, #15)",Tony Abbott,"Abbott, Tony",Tim Jessell,"=""0439306086""","=""9780439306089""",5,3.97,Scholastic Inc.,Paperback,144,2002,2002,,2022/12/15,,,read,,,,1,0
209405,"Voyage of the Jaffa Wind (The Secrets of Droon, #14)",Tony Abbott,"Abbott, Tony",,"=""0439306078""","=""9780439306072""",4,3.87,Scholastic Paperbacks,Paperback,144,2002,2002,,2022/12/15,,,read,,,,1,0
902750,"The Mask of Maliban (The Secrets of Droon, #13)",Tony Abbott,"Abbott, Tony",Tim Jessell,"=""043930606X""","=""9780439306065""",4,3.92,Scholastic,Paperback,128,2001,2001,,2022/12/15,,,read,,,,1,0
1202113,"Under the Serpent Sea (The Secrets of Droon, #12)",Tony Abbott,"Abbott, Tony",,"=""043920786X""","=""9780439207867""",4,3.94,Scholastic Paperbacks,Paperback,113,2001,2001,,2022/12/15,,,read,,,,1,0
340105,"The Hawk Bandits of Tarkoom (The Secrets of Droon, #11)",Tony Abbott,"Abbott, Tony",,"=""0439207851""","=""9780439207850""",4,3.91,Scholastic Paperbacks,Paperback,128,2001,2001,,2022/12/15,,,read,,,,1,0
500555,"Quest for the Queen (The Secrets of Droon, #10)",Tony Abbott,"Abbott, Tony",Tim Jessell,"=""0439207843""","=""9780439207843""",4,3.93,Scholastic Paperbacks,Paperback,112,2000,2000,,2022/12/15,,,read,,,,1,0
340106,"The Tower of the Elf King (The Secrets of Droon, #9)",Tony Abbott,"Abbott, Tony",Tim Jessell,"=""043920772X""","=""9780439207720""",4,3.88,Scholastic Paperbacks,Paperback,112,2000,2000,,2022/12/15,,,read,,,,1,0
792225,"The Golden Wasp (The Secrets of Droon, #8)",Tony Abbott,"Abbott, Tony",Tim Jessell,"=""0439182980""","=""9780439182980""",5,4.00,Scholastic,Paperback,112,2000,2000,,2022/12/15,,,read,,,,1,0
618744,"Into the Land of the Lost (The Secrets of Droon, #7)",Tony Abbott,"Abbott, Tony",Tim Jessell,"=""0439182972""","=""9780439182973""",4,3.92,Scholastic Paperbacks,Paperback,112,2000,2000,,2022/12/15,,,read,,,,1,0
980548,"The Sleeping Giant of Goll (The Secrets of Droon, #6)",Tony Abbott,"Abbott, Tony",,"=""0590108441""","=""9780590108447""",4,3.95,Scholastic Paperbacks,Paperback,91,2000,2000,,2022/12/15,,,read,,,,1,0
689899,"The Great Ice Battle (The Secrets of Droon, #5)",Tony Abbott,"Abbott, Tony",,"=""0590108433""","=""9780590108430""",4,3.92,Scholastic Paperbacks,Paperback,90,1999,1999,,2022/12/15,,,read,,,,1,0
825334,"City in the Clouds (The Secrets of Droon, #4)",Tony Abbott,"Abbott, Tony","David Merrell, Tim Jessell","=""0590108425""","=""9780590108423""",4,3.89,Scholastic Paperbacks,Paperback,88,1999,1999,,2022/12/15,,,read,,,,1,0
340104,"The Mysterious Island (The Secrets of Droon, #3)",Tony Abbott,"Abbott, Tony",,"=""0590108409""","=""9780590108409""",4,3.86,Scholastic,Paperback,86,1999,1999,,2022/12/15,,,read,,,,1,0
1691409,"Journey to the Volcano Palace (The Secrets of Droon, #2)",Tony Abbott,"Abbott, Tony",Tim Jessell,"=""0590108417""","=""9780590108416""",4,3.93,Scholastic,Paperback,87,1999,1999,,2022/12/15,,,read,,,,1,0
1061388,"The Hidden Stairs and the Magic Carpet (The Secrets of Droon, #1)",Tony Abbott,"Abbott, Tony",Tim Jessell,"=""0590108395""","=""9781502843548""",4,3.87,Scholastic,Paperback,81,1999,1999,,2022/12/15,,,read,,,,1,0
13260668,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,"Messenger, Shannon",,"=""1442445998""","=""9781442445994""",0,4.50,Aladdin,Hardcover,624,2014,2014,,2022/12/14,to-read,to-read (#34),to-read,,,,0,0
60811847,"Aisling: Breath of the New Creature (Aisling, #1)",A.E. Jürgens,"Jürgens, A.E.",,"=""1639883290""","=""9781639883295""",0,4.01,Atmosphere Press,Paperback,460,2022,2022,,2022/12/14,to-read,to-read (#33),to-read,,,,0,0
28256439,"The Hidden Life of Trees: What They Feel, How They Communicate: Discoveries from a Secret World",Peter Wohlleben,"Wohlleben, Peter","Tim Flannery, Jane Billinghurst, Suzanne Simard","=""1771642483""","=""9781771642484""",0,4.07,Greystone Books,Hardcover,272,2016,2015,,2022/12/14,to-read,to-read (#32),to-read,,,,0,0
56179346,"Isolate (The Grand Illusion, #1)",L.E. Modesitt Jr.,"Jr., L.E. Modesitt",,"=""1250777402""","=""9781250777409""",0,3.98,Tor Books,Hardcover,608,2021,2021,,2022/12/14,to-read,to-read (#31),to-read,,,,0,0
55868456,The Spear Cuts Through Water,Simon Jimenez,"Jimenez, Simon",,"=""0593156595""","=""9780593156599""",0,4.20,Del Rey,Hardcover,525,2022,2022,,2022/12/14,to-read,to-read (#30),to-read,,,,0,0
55997401,Reign of Terror: How the 9/11 Era Destabilized America and Produced Trump,Spencer Ackerman,"Ackerman, Spencer",,"=""1984879774""","=""9781984879776""",0,4.12,Viking,Hardcover,448,2021,2021,,2022/12/14,to-read,to-read (#29),to-read,,,,0,0
52870746,"Divine Blood (Guardians of the Maiden, #1)",Beck Michaels,"Michaels, Beck",,"=""""","=""""",0,3.99,Pluma Press,ebook,407,2020,2020,,2022/12/14,to-read,to-read (#28),to-read,,,,0,0
58537365,Unmasking Autism: Discovering the New Faces of Neurodiversity,Devon  Price,"Price, Devon",,"=""0593235231""","=""9780593235232""",0,4.46,Harmony,Hardcover,304,2022,2022,,2022/12/14,to-read,to-read (#27),to-read,,,,0,0
40121985,How to Hide an Empire: A History of the Greater United States,Daniel Immerwahr,"Immerwahr, Daniel",,"=""0374172145""","=""9780374172145""",0,4.46,"Farrar, Straus and Giroux",Hardcover,513,2019,2019,,2022/12/12,to-read,to-read (#26),to-read,,,,0,0
59808387,"Of Cages and Crowns (The Culled Crown, #1)",Brianna Joy Crump,"Crump, Brianna Joy",,"=""1990259022""","=""9781990259029""",0,4.26,Wattpad Books,Hardcover,432,2022,2018,,2022/12/12,to-read,to-read (#25),to-read,,,,0,0
41823536,"There Will Come a Darkness (The Age of Darkness, #1)",Katy Rose Pool,"Pool, Katy Rose",,"=""""","=""""",0,3.78,Henry Holt Books for Young Readers,Kindle Edition,496,2019,2019,,2022/12/12,to-read,to-read (#24),to-read,,,,0,0
13335037,"Divergent (Divergent, #1)",Veronica Roth,"Roth, Veronica",,"=""0062024035""","=""9780062024039""",4,4.14,Katherine Tegen Books,Paperback,487,2012,2011,,2021/06/15,,,read,,,,1,0
41865,"Twilight (The Twilight Saga, #1)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316015849""","=""9780316015844""",4,3.65,"Little, Brown and Company",Paperback,498,2006,2005,,2021/06/15,,,read,,,,1,0
56898223,A History of Wild Places,Shea Ernshaw,"Ernshaw, Shea",,"=""1982164808""","=""9781982164805""",5,3.93,Atria Books,Hardcover,354,2021,2021,2022/03/04,2022/03/04,,,read,,,,1,0
9535351,Modelland,Tyra Banks,"Banks, Tyra",,"=""038574059X""","=""9780385740593""",4,2.92,Random House Children's Books,Hardcover,570,2011,2011,,2018/08/08,,,read,"Read this when I was younger. Would probably give a lower rating if I read it again, but considering how bad the reviews seem to be, I’m not sure if I want to read it again. I simply enjoyed the pure craziness of this book.",,,1,0
125335,"The Attack (Animorphs, #26)",K.A. Applegate,"Applegate, K.A.",Katherine Applegate,"=""0590762591""","=""9780590762595""",4,4.01,Scholastic Inc.,Paperback,145,1999,1999,,2022/12/01,,,read,,,,1,0
428263,"Eclipse (The Twilight Saga, #3)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316160202""","=""9780316160209""",4,3.73,"Little, Brown and Company",Hardcover,629,2007,2007,,2022/05/11,,,read,,,,1,0
52800465,Solo leveling - light Novel (Solo leveling Vol 1),Chugong,"Chugong, Chugong",,"=""""","=""""",4,4.39,Web Novel,ebook,400,,,,2022/12/09,,,read,,,,1,0
52800782,Solo leveling - light Novel (Solo leveling Vol 2),Chugong,"Chugong, Chugong",,"=""""","=""""",4,4.52,Web Novel,ebook,400,,,,2022/12/09,,,read,,,,1,0
58441732,"Solo Leveling, Vol. 3 (novel)",Chugong,"Chugong, Chugong",,"=""""","=""""",4,4.50,Yen On,Kindle Edition,328,2021,,,2022/12/09,,,read,,,,1,0
60099321,"Solo Leveling, Vol. 5 (Solo Leveling Novel #5)",Chugong,"Chugong, Chugong",,"=""1975319354""","=""9781975319359""",4,4.52,Yen On,Paperback,268,2022,,,2022/12/09,,,read,,,,1,0
17733861,"A Shade of Blood (A Shade of Vampire, #2)",Bella Forrest,"Forrest, Bella",,"=""""","=""""",4,4.02,Bella Forrest,Kindle Edition,403,2014,2013,2016/06/04,2016/06/03,,,read,,,,1,0
43701756,"Feather (Angels of Elysium, #1)",Olivia Wildenstein,"Wildenstein, Olivia",,"=""1948463180""","=""9781948463188""",4,3.93,Twig Publishing,Paperback,486,2020,2019,2022/02/15,2022/02/15,,,read,,,,1,0
56801291,"Ilahara: The Last Myrassar (Ilahara, #1)",C.M. Karys,"Karys, C.M.",,"=""1942856830""","=""9781942856832""",5,4.05,Literary Wanderlust,Paperback,320,2021,2021,2022/06/05,2022/05/31,,,read,,,,1,0
59807955,The Atlas Six (The Atlas #1),Olivie Blake,"Blake, Olivie",,"=""1250854547""","=""9781250854544""",0,3.60,Tor Trade,Paperback,375,2022,2020,,2022/12/11,to-read,to-read (#23),to-read,,,,0,0
31625636,We Have No Idea: A Guide to the Unknown Universe,Jorge Cham,"Cham, Jorge",Daniel Whiteson,"=""0735211515""","=""9780735211513""",0,4.28,Riverhead Books,Hardcover,354,2017,2017,,2022/12/10,to-read,to-read (#22),to-read,,,,0,0
